wis_id,school_short,location,coach,,,,
54417,Otterbein College,"Westerville, OH",Sim AI,,,,
54191,Ouachita Baptist University,"Arkadelphia, AR",Sim AI,,,,
53973,Pace University,"Pleasantville, NY",Sim AI,,,,
54399,Pacific Lutheran University,"Tacoma, WA",Sim AI,,,,
53866,Pennsylvania State University,"University Park, PA",jjl58,,,,
54217,Pittsburg State University,"Pittsburg, KS",Sim AI,,,,
54266,Plymouth State College,"Plymouth, NH",Sim AI,,,,
54441,Pomona-Pitzer Colleges ,"Claremont, CA",Sim AI,,,,
54094,Portland State University,"Portland, OR",Sim AI,,,,
53956,Prairie View A&M University,"Prairie View, TX",Sim AI,,,,
54254,Presbyterian College,"Clinton, SC",Sim AI,,,,
54122,Princeton University,"Princeton, NJ",db11,,,,
54406,Principia College,"Elsah, IL",Sim AI,,,,
53867,Purdue University,"West Lafayette, IN",Sim AI,,,,
54003,Quincy University,"Quincy, IL",Sim AI,,,,
54426,Randolph-Macon College,"Ashland, VA",Sim AI,,,,
54024,Rensselaer Polytechnic Institute,"Troy, NY",Sim AI,,,,
54436,Rhodes College,"Memphis, TN",MaizeRage19,,,,
53872,Rice University,"Houston, TX",Sim AI,,,,
54329,Ripon College,"Ripon, WI",Sim AI,,,,
54140,Robert Morris University,"Moon Township, PA",rorisiojr,,,,
54383,Rockford College,"Rockford, IL",Sim AI,,,,
54437,Rose-Hulman Instituteof Technology,"Terre Haute, IN",Sim AI,,,,
54375,Rowan University,"Glassboro, NJ",Sim AI,,,,
54051,"Rutgers, State University of New Jersey, New Brunswick","New Brunswick, NJ",mr_mojo,,,,
54141,Sacred Heart University,"Fairfield, CT",Sim AI,,,,
54181,Saginaw Valley State University,"University Center, MI",Sim AI,,,,
53974,Saint Anselm College,"Manchester, NH",Sim AI,,,,
54146,Saint Francis University (Pennsylvania),"Loretto, PA",Sim AI,,,,
54002,Saint Joseph`s College,"Rensselaer, IN",zfarmer100,,,,
54324,Salisbury University,"Salisbury, MD",cman2k,,,,
54352,Salve Regina University,"Newport, RI",Sim AI,,,,
54100,Sam Houston State University,"Huntsville, TX",Sim AI,,,,
54160,Samford University,"Birmingham, AL",Sim AI,,,,
54074,San Diego State University,"San Diego, CA",Sim AI,,,,
54075,San Jose State University,"San Jose, CA",Sim AI,,,,
54112,Savannah State University,"Savannah, GA",Sim AI,,,,
54167,Shaw University,"Raleigh, NC",Sim AI,,,,
54450,Shenandoah University,"Winchester, VA",Sim AI,,,,
54260,Shepherd College,"Shepherdstown, WV",Sim AI,,,,
54237,Shippensburg University of Pennsylvania,"Shippensburg, PA",Sim AI,,,,
54132,Siena College,"Loudonville, NY",Sim AI,,,,
54293,Simpson College,"Indianola, IA",Sim AI,,,,
54238,SlipperyRock University of Pennsylvania ,"Slippery Rock, PA",johnalanharr,,,,
54138,South Carolina State University,"Orangeburg, SC",Sim AI,,,,
54228,South Dakota State University,"Brookings, SD",Sim AI,,,,
54161,Southeast Missouri State University,"Cape Girardeau, MO",Sim AI,,,,
54113,Southeastern Louisiana University,"Hammond, LA",Sim AI,,,,
54203,Southeastern Oklahoma State University - Durant,"Durant, OK",Sim AI,,,,
54197,Southern Arkansas University,"Magnolia, AR",Sim AI,,,,
53971,Southern Connecticut State University,"New Haven, CT",Sim AI,,,,
54105,Southern Illinois University at Carbondale,"Carbondale, IL",fireattack,,,,
53880,Southern Methodist University,"Dallas, TX",Sim AI,,,,
53957,"Southern University, Baton Rouge","Baton Rouge, LA",Sim AI,,,,
54114,Southern Utah University,"Cedar City, UT",Sim AI,,,,
54220,Southwest Baptist University,"Bolivar, MO",Sim AI,,,,
53980,Southwest Minnesota State University,"Marshall, MN",groundnpound,,,,
54204,Southwestern Oklahoma State University - Weatherford ,"Weatherford, OK",Sim AI,,,,
54271,Springfield College,"Springfield, MA",Sim AI,,,,
54175,St. Augustine`s College,"Raleigh, NC",Sim AI,,,,
54229,St. Cloud State University,"St. Cloud, MN",Sim AI,,,,
54275,St. John Fisher College,"Rochester, NY",Sim AI,,,,
54341,St. John`s University (Minnesota),"Collegeville, MN",Sim AI,,,,
54025,St. Lawrence University,"Canton, NY",Sim AI,,,,
54096,St. Mary`s College of California,"Moraga, CA",Sim AI,,,,
54330,St. Norbert College,"De Pere, WI",Sim AI,,,,
54345,St. Olaf College,"Northfield, MN",mfnmyers,,,,
54156,St. Peter`s College,"Jersey City, NJ",Sim AI,,,,
53905,Stanford University,"Stanford, CA",joehonus,,,,
54312,State University Collegeat Brockport ,"Brockport, NY",Sim AI,,,,
54376,State University Collegeat Cortland ,"Cortland, NY",Sim AI,,,,
54101,Stephen F. Austin State University,"Nacogdoches, TX",Sim AI,,,,
54407,Stillman College,"Tuscaloosa, AL",Sim AI,,,,
53975,Stonehill College,"Easton, MA",Sim AI,,,,
54142,Stony Brook University,"Stony Brook, NY",Sim AI,,,,
54012,Sul Ross State University,"Alpine, TX",Sim AI,,,,
54317,Susquehanna University,"Selinsgrove, PA",Sim AI,,,,
54052,Syracuse University,"Syracuse, NY",robcrock,,,,
54205,Tarleton State University,"Stephenville, TX",Sim AI,,,,
54053,Temple University,"Philadelphia, PA",Sim AI,,,,
54162,Tennessee State University,"Nashville, TN",Sim AI,,,,
54152,Tennessee Technological University,"Cookeville, TN",Sim AI,,,,
54049,"Texas A&M University, College Station","College Station, TX",Sim AI,,,,
54210,"Texas A&M University, Commerce","Commerce, TX",Raven44,,,,
54211,"Texas A&M University, Kingsville","Kingsville, TX",coleslaw8,,,,
53877,Texas Christian University,"Fort Worth, TX",Sim AI,,,,
54013,Texas Lutheran University,"Seguin, TX",Sim AI,,,,
53958,Texas Southern University,"Houston, TX",tc0129,,,,
54102,"Texas State University, San Marcos","San Marcos, TX",Sim AI,,,,
54048,Texas Tech University,"Lubbock, TX",Sim AI,,,,
53940,The Citadel,"Charleston, SC",jreeves999,,,,
54377,The College of New Jersey,"Ewing, NJ",Sim AI,,,,
54298,Thiel College,"Greenville, PA",Sim AI,,,,
54455,Thomas More College,"Crestview Hills, KY",Sim AI,,,,
54150,Towson University,"Towson, MD",Sim AI,,,,
54364,Trinity College (Connecticut),"Hartford, CT",Sim AI,,,,
54438,Trinity University (Texas),"San Antonio, TX",Sim AI,,,,
54066,Troy State University,"Troy, AL",Sim AI,,,,
54218,Truman State University,"Kirksville, MO",Sim AI,,,,
54365,Tufts University,"Medford, MA",Sim AI,,,,
53878,Tulane University,"New Orleans, LA",Sim AI,,,,
54255,Tusculum College,"Greeneville, TN",Sim AI,,,,
53997,Tuskegee University,"Tuskegee, AL",Sim AI,,,,
54267,U.S. Coast Guard Academy,"New London, CT",vegascowboy,,,,
54268,U.S. Merchant Marine Academy,"Kings Point, NY",Sim AI,,,,
54026,Union College (NY),"Schenectady, NY",Sim AI,,,,
54143,University at Albany,"Albany, NY",Sim AI,,,,
53887,University at Buffalo,"Buffalo, NY",Sim AI,,,,
53884,University of Akron,"Akron, OH",Sim AI,,,,
53879,University of Alabama at Birmingham,"Birmingham, AL",Sim AI,,,,
53916,"University of Alabama, Tuscaloosa","Tuscaloosa, AL",billydmc,,,,
53902,University of Arizona,"Tucson, AZ",Sim AI,,,,
53917,"University of Arkansas, Fayetteville","Fayetteville, AR",Sim AI,,,,
54198,"University of Arkansas, Monticello","Monticello, AR",Sim AI,,,,
54163,"University of Arkansas, Pine Bluff","Pine Bluff, AR",Sim AI,,,,
53899,"University of California, Berkeley","Berkeley, CA",thejimbo,,,,
53904,"University of California, Los Angeles","Los Angeles, CA",Sim AI,,,,
54193,University of Central Arkansas,"Conway, AR",Sim AI,,,,
53876,University of Central Florida,"Orlando, FL",raider45638,,,,
54206,University of Central Oklahoma,"Edmond, OK",Sim AI,,,,
53987,University of Charleston,"Charleston, WV",Sim AI,,,,
54335,University of Chicago,"Chicago, IL",Sim AI,,,,
54058,University of Cincinnati,"Cincinnati, OH",bremiro,,,,
54043,"University of Colorado, Boulder","Boulder, CO",bobbypurify,,,,
54054,University of Connecticut,"Storrs, CT",bigpoppa85,,,,
53927,University of Dayton,"Dayton, OH",Sim AI,,,,
54081,University of Delaware,"Newark, DE",Sim AI,,,,
54297,University of Dubuque,"Dubuque, IA",Sim AI,,,,
54187,University of Findlay,"Findlay, OH",Sim AI,,,,
53909,University of Florida,"Gainesville, FL",cebrake,,,,
53907,University of Georgia,"Athens, GA",bnscpl,,,,
54077,University of Hawaii,"Honolulu, HI",Sim AI,,,,
53881,University of Houston,"Houston, TX",laworog,,,,
54062,University of Idaho,"Moscow, ID",Sim AI,,,,
53859,"University of Illinois, Champaign","Champaign, IL",Sim AI,,,,
54182,University of Indianapolis,"Indianapolis, IN",Sim AI,,,,
53869,University of Iowa,"Iowa City, IA",Sim AI,,,,
54042,University of Kansas,"Lawrence, KS",Sim AI,,,,
53912,University of Kentucky,"Lexington, KY",Sim AI,,,,
54442,University of La Verne,"La Verne, CA",Sim AI,,,,
53921,University of Louisiana at Lafayette,"Lafayette, LA",Sim AI,,,,
53922,University of Louisiana at Monroe,"Monroe, LA",Sim AI,,,,
54057,University of Louisville,"Louisville, KY",bendergdb,,,,
54087,"University of Maine, Orono","Orono, ME",Sim AI,,,,
54009,University of Mary Hardin-Baylor,"Belton, TX",Sim AI,,,,
54035,"University of Maryland, College Park","College Park, MD",Sim AI,,,,
54082,"University of Massachusetts, Amherst","Amherst, MA",Sim AI,,,,
54353,"University of Massachusetts, Dartmouth","North Dartmouth, MA",Sim AI,,,,
53874,University of Memphis,"Memphis, TN",Sim AI,,,,
54036,University of Miami (Florida),"Coral Gables, FL",wdietz,,,,
53862,University of Michigan,"Ann Arbor, MI",chetty1963,,,,
53981,"University of Minnesota, Crookston","Crookston, MN",Sim AI,,,,
53983,"University of Minnesota, Duluth","Duluth, MN",Sim AI,,,,
53863,"University of Minnesota, Twin Cities","Minneapolis, MN",mickyminn,,,,
53918,University of Mississippi,"University, MS",Sim AI,,,,
54041,"University of Missouri, Columbia","Columbia, MO",Sim AI,,,,
54221,"University of Missouri, Rolla","Rolla, MO",Sim AI,,,,
54065,University of Montana,"Missoula, MT",Sim AI,,,,
54249,University of Nebraska at Kearney,"Kearney, NE",Sim AI,,,,
53959,University of Nebraska at Omaha,"Omaha, NE",Sim AI,,,,
54040,"University of Nebraska, Lincoln","Lincoln, NE",brickyard9,,,,
54078,University of Nevada,"Reno, NV",Sim AI,,,,
54076,"University of Nevada, Las Vegas","Las Vegas, NV",Sim AI,,,,
54088,University of New Hampshire,"Durham, NH",tangocbear,,,,
54070,University of New Mexico,"Albuquerque, NM",Sim AI,,,,
54199,University of North Alabama,"Florence, AL",Sim AI,,,,
54030,"University of North Carolina, Chapel Hill","Chapel Hill, NC",ozzzball19,,,,
53960,University of North Dakota,"Grand Forks, ND",Sim AI,,,,
54063,University of North Texas,"Denton, TX",Sim AI,,,,
54110,University of Northern Iowa,"Cedar Falls, IA",Sim AI,,,,
53870,University of Notre Dame,"Notre Dame, IN",huskers2010,,,,
54045,University of Oklahoma,"Norman, OK",bhouska,,,,
53896,University of Oregon,"Eugene, OR",Sim AI,,,,
54119,University of Pennsylvania,"Philadelphia, PA",Sim AI,,,,
54055,University of Pittsburgh,"Pittsburgh, PA",Sim AI,,,,
54400,University of Puget Sound,"Tacoma, WA",Sim AI,,,,
54443,University of Redlands,"Redlands, CA",Sim AI,,,,
54083,University of Rhode Island,"Kingston, RI",Sim AI,,,,
54089,University of Richmond,"Richmond, VA",Sim AI,,,,
54264,University of Rochester,"Rochester, NY",fredengel,,,,
53928,University of San Diego,"San Diego, CA",Sim AI,,,,
53911,"University of South Carolina, Columbia","Columbia, SC",Sim AI,,,,
53961,University of South Dakota,"Vermillion, SD",Sim AI,,,,
54059,University of South Florida,"Tampa, FL",jay27,,,,
53903,University of Southern California,"Los Angeles, CA",smokeybones,,,,
53882,University of Southern Mississippi,"Hattiesburg, MS",Sim AI,,,,
54342,University of St. Thomas (Minnesota),"St. Paul, MN",Sim AI,,,,
53945,University of Tennessee at Chattanooga,"Chattanooga, TN",Sim AI,,,,
54153,University of Tennessee at Martin,"Martin, TN",Sim AI,,,,
53908,"University of Tennessee, Knoxville","Knoxville, TN",mikesy,,,,
54046,University of Texas at Austin,"Austin, TX",drcoach76,,,,
54069,University of Texas at El Paso,"El Paso, TX",Sim AI,,,,
54439,"University of the South, Sewanee","Sewanee, TN",Sim AI,,,,
53890,University of Toledo,"Toledo, OH",Sim AI,,,,
53873,University of Tulsa,"Tulsa, OK",Sim AI,,,,
54071,University of Utah,"Salt Lake City, UT",Sim AI,,,,
54031,University of Virginia,"Charlottesville, VA",Sim AI,,,,
53897,University of Washington,"Seattle, WA",nelsonba25,,,,
54194,University of West Alabama,"Livingston, AL",Sim AI,,,,
54192,University of West Georgia,"Carrollton, GA",olemissman19,,,,
54457,"University of Wisconsin, Eau Claire","Eau Claire, WI",Sim AI,,,,
54458,"University of Wisconsin, La Crosse","La Crosse, WI",Sim AI,,,,
53864,"University of Wisconsin, Madison","Madison, WI",rochitwood,,,,
54463,"University of Wisconsin, Oshkosh","Oshkosh, WI",Sim AI,,,,
54459,"University of Wisconsin, Platteville","Platteville, WI",Bama50,,,,
54460,"University of Wisconsin, River Falls","River Falls, WI",Sim AI,,,,
54461,"University of Wisconsin, Stevens Point","Stevens Point, WI",Sim AI,,,,
54464,"University of Wisconsin, Stout","Menomonie, WI",Sim AI,,,,
54462,"University of Wisconsin, Whitewater","Whitewater, WI",GB1,,,,
54072,University of Wyoming,"Laramie, WY",Sim AI,,,,
54022,Ursinus College,"Collegeville, PA",Sim AI,,,,
53906,US Air Force Academy,"USAF Academy, CO",munchuchos,,,,
53924,US Military Academy,"West Point, NY",ampipe100,,,,
53923,US Naval Academy,"Annapolis, MD",bluegoogs,,,,
54064,Utah State University,"Logan, UT",jdtilt,,,,
54276,Utica College,"Utica, NY",Sim AI,,,,
54200,Valdosta State University,"Valdosta, GA",mojolad,,,,
53929,Valparaiso University,"Valparaiso, IN",Jmurphy8587,,,,
53910,Vanderbilt University,"Nashville, TN",JoshFSU,,,,
54084,Villanova University,"Villanova, PA",strieffman,,,,
53930,Virginia Military Institute,"Lexington, VA",Sim AI,,,,
54037,Virginia Polytechnic Institute and State University,"Blacksburg, VA",Sim AI,,,,
54168,Virginia State University,"Petersburg, VA",Sjfred33,,,,
54169,Virginia Union University,"Richmond, VA",Sim AI,,,,
54389,Wabash College,"Crawfordsville, IN",Sim AI,,,,
54144,Wagner College,"Staten Island, NY",Sim AI,,,,
54032,Wake Forest University,"Winston-Salem, NC",Sim AI,,,,
54294,Wartburg College,"Waverly, IA",Sim AI,,,,
54222,Washburn University of Topeka ,"Topeka, KS",Sim AI,,,,
54299,Washington and Jefferson College,"Washington, PA",Sim AI,,,,
54427,Washington and Lee University,"Lexington, VA",Sim AI,,,,
53898,Washington State University,"Pullman, WA",Sim AI,,,,
54336,Washington University(Missouri) ,"St. Louis, MO",Sim AI,,,,
53986,Wayne State College (NE),"Wayne, NE",Sim AI,,,,
54188,Wayne State University (MI),"Detroit, MI",vikesxv,,,,
54300,Waynesburg College,"Waynesburg, PA",Sim AI,,,,
54095,Weber State University,"Ogden, UT",Sim AI,,,,
54384,Wesley College,"Dover, DE",Sim AI,,,,
54370,Wesleyan University(Connecticut) ,"Middletown, CT",Sim AI,,,,
54232,West Chester University of Pennsylvania ,"West Chester, PA",Sim AI,,,,
53988,West LibertyState College,"West Liberty, WV",Neans90,,,,
54212,West Texas A&M University,"Canyon, TX",Sim AI,,,,
53989,West Virginia State College,"Institute, WV",Sim AI,,,,
54056,West Virginia University,"Morgantown, WV",ddollison,,,,
54261,West Virginia UniversityInstituteof Technology,"Montgomery, WV",plk311,,,,
54262,West Virginia Wesleyan College,"Buckhannon, WV",Sim AI,,,,
53941,Western Carolina University,"Cullowhee, NC",Sim AI,,,,
54269,Western Connecticut State University,"Danbury, CT",Sim AI,,,,
54106,Western Illinois University,"Macomb, IL",Sim AI,,,,
54107,Western Kentucky University,"Bowling Green, KY",Sim AI,,,,
53892,Western Michigan University,"Kalamazoo, MI",Sim AI,,,,
54354,Western New England College,"Springfield, MA",Sim AI,,,,
54244,Western New Mexico University,"Silver City, NM",polarsi,,,,
53964,Western Oregon University,"Monmouth, OR",amsammat,,,,
54250,Western State College of Colorado ,"Gunnison, CO",Sim AI,,,,
53965,Western Washington University,"Bellingham, WA",Sim AI,,,,
54359,Westfield State College,"Westfield, MA",Sim AI,,,,
54456,Westminster College(Missouri) ,"Fulton, MO",taint98,,,,
54348,Westminster College(Pennsylvania) ,"New Wilmington, PA",Sim AI,,,,
54288,Wheaton College(Illinois) ,"Wheaton, IL",Sim AI,,,,
54444,Whittier College,"Whittier, CA",Sim AI,,,,
54401,Whitworth University,"Spokane, WA",Sim AI,,,,
54323,Widener University,"Chester, PA",Sim AI,,,,
54318,Wilkes University,"Wilkes-Barre, PA",Sim AI,,,,
54402,Willamette University,"Salem, OR",Sim AI,,,,
54378,William Paterson University of New Jersey,"Wayne, NJ",Sim AI,,,,
54366,Williams College,"Williamstown, MA",Sim AI,,,,
54418,Wilmington College(Ohio) ,"Wilmington, OH",UofM_GO_BLUE,,,,
54256,Wingate University,"Wingate, NC",Sim AI,,,,
53982,Winona State University,"Winona, MN",Sim AI,,,,
54176,Winston-Salem State University,"Winston-Salem, NC",Sim AI,,,,
54306,Wisconsin Lutheran College,"Milwaukee, WI",Sim AI,,,,
54390,Wittenberg University,"Springfield, OH",Sim AI,,,,
53942,Wofford College,"Spartanburg, SC",Sim AI,,,,
54270,Worcester Polytechnic Institute,"Worcester, MA",Sim AI,,,,
54360,Worcester State College,"Worcester, MA",Sim AI,,,,
54120,Yale University,"New Haven, CT",Sim AI,,,,
54108,Youngstown State University,"Youngstown, OH",Sim AI,,,,
54819,Abilene Christian University,"Abilene, TX",Sim AI,,,,
54857,Adams State College,"Alamosa, CO",Sim AI,,,,
54913,Adrian College,"Adrian, MI",Sim AI,,,,
54561,Alabama A&M University,"Normal, AL",Sim AI,,,,
54562,Alabama State University,"Montgomery, AL",Sim AI,,,,
54875,Albany State University,"Albany, GA",Sim AI,,,,
54914,Albion College,"Albion, MI",Sim AI,,,,
54925,Albright College,"Reading, PA",Sim AI,,,,
54563,Alcorn State University,"Alcorn State, MS",Sim AI,,,,
54884,Alfred University,"Alfred, NY",Sim AI,,,,
54997,Allegheny College,"Meadville, PA",Sim AI,,,,
54915,Alma College,"Alma, MI",yates33,,,,
54578,American International College,"Springfield, MA",Sim AI,,,,
54973,Amherst College,"Amherst, MA",Sim AI,,,,
55040,Anderson University (Indiana) ,"Anderson, IN",Sim AI,,,,
54820,Angelo State University,"San Angelo, TX",Sim AI,,,,
54549,Appalachian State University,"Boone, NC",Sim AI,,,,
54513,Arizona State University,"Tempe, AZ",Sim AI,,,,
54531,Arkansas State University,"Jonesboro, AR",Sim AI,,,,
54801,Arkansas Tech University,"Russellville, AR",Sim AI,,,,
54789,Ashland University,"Ashland, OH",Sim AI,,,,
54584,Assumption College,"Worcester, MA",Sim AI,,,,
54525,Auburn University,"Auburn, AL",Sim AI,,,,
54949,Augsburg College,"Minneapolis, MN",Sim AI,,,,
54837,Augustana College,"Sioux Falls, SD",wdfox,,,,
54899,Augustana College (Illinois) ,"Rock Island, IL",Sim AI,,,,
54889,Aurora University,"Aurora, IL",Sim AI,,,,
54622,Austin College,"Sherman, TX",Sim AI,,,,
